,,305205023,Caboolture Central,
,,305205025,Caboolture East,
,,305205027,Caboolture Hinterland,
,,305205028,Caboolture Midwest,
,,305205039,Deception Bay,
,,305205056,Morayfield,
,,305253962,Ipswich (C) - Central,
,,305253965,Ipswich (C) - East,
,,305253966,Ipswich (C) - North,
,,305253971,Ipswich (C) - South-West,
,,305253976,Ipswich (C) - West,
,,305304595,Beenleigh,
,,305304597,Bethania-Waterford,
,,305304601,Browns Plains,
,,305304603,Carbrook-Cornubia,
,,305304605,Daisy Hill-Priestdale,
,,305304606,Eagleby,
,,305304607,Edens Landing-Holmview,
,,305304608,Greenbank-Boronia Heights,
,,305304611,Jimboomba-Logan Village,
,,305304612,Kingston,
,,305304615,Loganholme,
,,305304618,Loganlea,
,,305304623,Marsden,
,,305304626,Mt Warren Park,
,,305304627,Park Ridge-Logan Reserve,
,,305304631,Rochedale South,
,,305304634,Shailer Park,
,,305304637,Slacks Creek,
,,305304642,Springwood,
,,305304645,Tanah Merah,
,,305304651,Underwood,
,,305304654,Waterford West,
,,305304655,Wolffdene-Bahrs Scrub,
,,305304656,Woodridge,
,,305405013,Albany Creek,
,,305405016,Bray Park,
,,305405033,Central Pine West,
,,305405037,Dakabin-Kallangur-M. Downs,
,,305405043,Griffin-Mango Hill,
,,305405047,Hills District,
,,305405051,Lawnton,
,,305405058,Petrie,
,,305405067,Strathpine-Brendale,
,,305405068,Moreton Bay (R) Bal,
,,305455035,Clontarf,
,,305455053,Margate-Woody Point,
,,305455063,Redcliffe-Scarborough,
,,305455065,Rothwell-Kippa-Ring,
,,305506251,Alexandra Hills,
,,305506254,Birkdale,
,,305506257,Capalaba,
,,305506262,Cleveland,
,,305506264,Ormiston,
,,305506265,Redland Bay,
,,305506267,Sheldon-Mt Cotton,
,,305506268,Thorneside,
,,305506271,Thornlands,
,,305506273,Victoria Point,
,,305506276,Wellington Point,
,,305506283,Redland (C) Bal,
,,307103508,Biggera Waters-Labrador,
,,307103511,Bilinga-Tugun,
,,307103514,Broadbeach-Mermaid Beach,
,,307103515,Broadbeach Waters,
,,307103517,Bundall,
,,307103521,Burleigh Heads,
,,307103523,Burleigh Waters,
,,307103527,Coolangatta,
,,307103533,Currumbin,
,,307103555,Main Beach-South Stradbroke,
,,307103562,Mermaid Wtrs-Clear Is. Wtrs,
,,307103563,Miami,
,,307103573,Palm Beach,
,,307103576,Paradise Point-Runaway Bay,
,,307103585,Southport,
,,307103587,Surfers Paradise,
,,307153502,Ashmore-Benowa,
,,307153525,Carrara-Merrimac,
,,307153531,Coombabah,
,,307153534,Currumbin Valley-Tallebudgera,
,,307153535,Currumbin Waters,
,,307153537,Elanora,
,,307153543,Helensvale,
,,307153547,Hope Island,
,,307153552,Jacobs Well-Alberton,
,,307153556,Kingsholme-Upper Coomera,
,,307153564,Molendinar,
,,307153566,Mudgeeraba-Reedy Creek,
,,307153567,Nerang,
,,307153568,Oxenford-Maudsland,
,,307153572,Pacific Pines-Gaven,
,,307153574,Ormeau-Yatala,
,,307153578,Parkwood-Arundel,
,,307153581,Pimpama-Coomera,
,,307153582,Robina,
,,307153592,Varsity Lakes,
,,307153593,Worongary-Tallai,
,,307203538,Guanaba-Springbrook,
,,309056713,Buderim,
,,309056718,Caloundra North,
,,309056721,Caloundra South,
,,309056723,Coolum-Mudjimba,
,,309056728,Kawana,
,,309056738,Maroochydore,
,,309056744,Mooloolaba,
,,309056748,Nambour,
,,309056755,Noosa-Noosaville,
,,309056761,Paynter-Petrie Creek,
,,309056763,Sunshine-Peregian,
,,309056772,Tewantin,
,,309106716,Caloundra Hinterland,
,,309106725,Glass House Country,
,,309106733,Maroochy Hinterland,
,,309106753,Noosa Hinterland,
,,312056582,Somerset (R) - Esk,
,,312056584,Somerset (R) - Kilcoy,
,,312104582,Lockyer Valley (R) - Gatton,
,,312104584,Lockyer Valley (R) - Laidley,
,,312106512,Scenic Rim (R) - Beaudesert,
,,312106514,Scenic Rim (R) - Boonah,
,,312106516,Scenic Rim (R) - Tamborine-Canungra,
,,315051822,Bundaberg (R) - Bundaberg,
,,315051824,Bundaberg (R) - Burnett Pt A,
,,315073222,Fraser Coast (R) - Hervey Bay Pt A,
,,315101825,Bundaberg (R) - Burnett Pt B,
,,315101827,Bundaberg (R) - Isis,
,,315101828,Bundaberg (R) - Kolan,
,,315102330,Cherbourg (S),
,,315103223,Fraser Coast (R) - Hervey Bay Pt B,
,,315103225,Fraser Coast (R) - Maryborough,
,,315103227,Fraser Coast (R) - Woocoo-Tiaro,
,,315103622,Gympie (R) - Cooloola,
,,315103624,Gympie (R) - Gympie,
,,315103626,Gympie (R) - Kilkivan,
,,315105761,North Burnett (R) - Biggenden,
,,315105762,North Burnett (R) - Eidsvold,
,,315105763,North Burnett (R) - Gayndah,
,,315105764,North Burnett (R) - Monto,
,,315105765,North Burnett (R) - Mundubbera,
,,315105766,North Burnett (R) - Perry,
,,315106632,South Burnett (R) - Kingaroy,
,,315106634,South Burnett (R) - Murgon,
,,315106636,South Burnett (R) - Nanango,
,,315106638,South Burnett (R) - Wondai,
,,320016912,Cambooya,
,,320016921,Gowrie,
,,320016926,Highfields,
,,320016937,Toowoomba Central,
,,320016941,Toowoomba North-East,
,,320016943,Toowoomba North-West,
,,320016945,Toowoomba South-East,
,,320016946,Toowoomba West,
,,320016947,Westbrook,
,,320052662,Dalby (R) - Chinchilla,
,,320052663,Dalby (R) - Dalby,
,,320052665,Dalby (R) - Murilla-Wandoan,
,,320052666,Dalby (R) - Tara,
,,320052668,Dalby (R) - Wambo,
,,320053612,Goondiwindi (R) - Goondiwindi,
,,320053614,Goondiwindi (R) - Inglewood,
,,320053616,Goondiwindi (R) - Waggamba,
,,320056662,Southern Downs (R) - Allora,
,,320056665,Southern Downs (R) - Killarney,
,,320056666,Southern Downs (R) - Stanthorpe,
,,320056667,Southern Downs (R) - Warwick,
,,320056668,Southern Downs (R) - West,
,,320056914,Clifton,
,,320056916,Crow's Nest,
,,320056923,Greenmount,
,,320056928,Jondaryan,
,,320056931,Millmerran,
,,320056933,Pittsworth,
,,320056935,Rosalie,
,,325050300,Balonne (S),
,,325051750,Bulloo (S),
,,325055600,Murweh (S),
,,325055800,Paroo (S),
,,325056150,Quilpie (S),
,,325056412,Roma (R) - Bendemere,
,,325056414,Roma (R) - Booringa,
,,325056415,Roma (R) - Bungil,
,,325056417,Roma (R) - Roma,
,,325056418,Roma (R) - Warroo,
,,330056362,Rockhampton (R) - Fitzroy Pt A,
,,330056365,Rockhampton (R) - Livingstone Pt A,
,,330056368,Rockhampton (R) - Rockhampton,
,,330103362,Gladstone (R) - Calliope Pt A,
,,330103366,Gladstone (R) - Gladstone,
,,330150370,Banana (S),
,,330152272,Central Highlands (R) - Bauhinia,
,,330152274,Central Highlands (R) - Duaringa,
,,330152276,Central Highlands (R) - Emerald,
,,330152278,Central Highlands (R) - Peak Downs,
,,330153364,Gladstone (R) - Calliope Pt B,
,,330153368,Gladstone (R) - Miriam Vale,
,,330156363,Rockhampton (R) - Fitzroy Pt B,
,,330156366,Rockhampton (R) - Livingstone Pt B,
,,330156367,Rockhampton (R) - Mount Morgan,
,,330157550,Woorabinda (S),
,,335050412,Barcaldine (R) - Aramac,
,,335050416,Barcaldine (R) - Barcaldine,
,,335050418,Barcaldine (R) - Jericho,
,,335050450,Barcoo (S),
,,335050762,Blackall Tambo (R) - Blackall,
,,335050765,Blackall Tambo (R) - Tambo,
,,335050900,Boulia (S),
,,335052750,Diamantina (S),
,,335054712,Longreach (R) - Ilfracombe,
,,335054714,Longreach (R) - Isisford,
,,335054716,Longreach (R) - Longreach,
,,335057400,Winton (S),
,,340054772,Mackay (R) - Mackay Pt A,
,,340103982,Isaac (R) - Belyando,
,,340103984,Isaac (R) - Broadsound,
,,340103986,Isaac (R) - Nebo,
,,340104773,Mackay (R) - Mackay Pt B,
,,340104775,Mackay (R) - Mirani,
,,340104777,Mackay (R) - Sarina,
,,340107342,Whitsunday (R) - Bowen,
,,340107345,Whitsunday (R) - Whitsunday,
,,345057001,Aitkenvale,
,,345057003,City,
,,345057007,Cranbrook,
,,345057012,Currajong,
,,345057014,Douglas,
,,345057015,Garbutt,
,,345057018,Gulliver,
,,345057023,Heatley,
,,345057026,Hermit Park,
,,345057027,Hyde Park-Mysterton,
,,345057031,Magnetic Island,
,,345057033,Mt Louisa-Mt St John-Bohle,
,,345057034,Mundingburra,
,,345057038,Murray,
,,345057041,North Ward-Castle Hill,
,,345057044,Oonoonba-Idalia-Cluden,
,,345057047,Pallarenda-Shelley Beach,
,,345057051,Pimlico,
,,345057054,Railway Estate,
,,345057058,Rosslea,
,,345057062,Rowes Bay-Belgian Gardens,
,,345057065,South Townsville,
,,345057068,Stuart-Roseneath,
,,345057071,Vincent,
,,345057074,West End,
,,345057078,Wulguru,
,,345107005,Condon-Rasmussen-Bohle Basin,
,,345107028,Kelso,
,,345107030,Kirwan,
,,345151900,Burdekin (S),
,,345152312,Charters Towers (R) - Charters Towers,
,,345152314,Charters Towers (R) - Dalrymple,
,,345153800,Hinchinbrook (S),
,,345155790,Palm Island (S),
,,345157043,Northern Beaches-Pinnacles,
,,345157076,Woodstock-Cleveland-Ross,
,,350052062,Cairns (R) - Barron,
,,350052065,Cairns (R) - Central Suburbs,
,,350052066,Cairns (R) - City,
,,350052068,Cairns (R) - Mt Whitfield,
,,350052072,Cairns (R) - Northern Suburbs,
,,350052074,Cairns (R) - Trinity,
,,350052076,Cairns (R) - Western Suburbs,
,,350100250,Aurukun (S),
,,350102067,Cairns (R) - Douglas,
,,350102078,Cairns (R) - Pt B,
,,350102262,Cassowary Coast (R) - Cardwell,
,,350102264,Cassowary Coast (R) - Johnstone,
,,350102500,Cook (S),
,,350102600,Croydon (S),
,,350103100,Etheridge (S),
,,350103830,Hope Vale (S),
,,350104420,Kowanyama (S),
,,350104570,Lockhart River (S),
,,350104830,Mapoon (S),
,,350105670,Napranum (S),
,,350105781,Northern Peninsula Area (R) - Bamaga,
,,350105783,Northern Peninsula Area (R) - Injinoo,
,,350105784,Northern Peninsula Area (R) - New Mapoon,
,,350105786,Northern Peninsula Area (R) - Seisia,
,,350105788,Northern Peninsula Area (R) - Umagico,
,,350106070,Pormpuraaw (S),
,,350106812,Tablelands (R) - Atherton,
,,350106814,Tablelands (R) - Eacham,
,,350106816,Tablelands (R) - Herberton,
,,350106818,Tablelands (R) - Mareeba,
,,350106950,Torres (S),
,,350106963,Torres Strait Island (R) - Badu,
,,350106965,Torres Strait Island (R) - Boigu,
,,350106968,Torres Strait Island (R) - Dauan,
,,350106972,Torres Strait Island (R) - Erub,
,,350106974,Torres Strait Island (R) - Hammond,
,,350106976,Torres Strait Island (R) - Iama,
,,350106978,Torres Strait Island (R) - Kubin,
,,350106982,Torres Strait Island (R) - Mabuiag,
,,350106984,Torres Strait Island (R) - Mer,
,,350106986,Torres Strait Island (R) - Poruma,
,,350106992,Torres Strait Island (R) - Saibai,
,,350106993,Torres Strait Island (R) - St Pauls,
,,350106995,Torres Strait Island (R) - Ugar,
,,350106996,Torres Strait Island (R) - Warraber,
,,350106998,Torres Strait Island (R) - Yorke,
,,350107300,Weipa (T),
,,350107570,Wujal Wujal (S),
,,350107600,Yarrabah (S),
,,355051950,Burke (S),
,,355052250,Carpentaria (S),
,,355052450,Cloncurry (S),
,,355052770,Doomadgee (S),
,,355053200,Flinders (S),
,,355054800,McKinlay (S),
,,355055250,Mornington (S),
,,355055300,Mount Isa (C),
,,355056300,Richmond (S),
,,385019779,Off-Shore Areas and Migratory,
,,405052030,Gawler (T),
,,405055681,Playford (C) - East Central,
,,405055683,Playford (C) - Elizabeth,
,,405055684,Playford (C) - Hills,
,,405055686,Playford (C) - West,
,,405055688,Playford (C) - West Central,
,,405055891,Port Adel. Enfield (C) - East,
,,405055894,Port Adel. Enfield (C) - Inner,
,,405057141,Salisbury (C) - Central,
,,405057143,Salisbury (C) - Inner North,
,,405057144,Salisbury (C) - North-East,
,,405057146,Salisbury (C) - South-East,
,,405057148,Salisbury (C) Bal,
,,405057701,Tea Tree Gully (C) - Central,
,,405057704,Tea Tree Gully (C) - Hills,
,,405057705,Tea Tree Gully (C) - North,
,,405057708,Tea Tree Gully (C) - South,
,,405101061,Charles Sturt (C) - Coastal,
,,405101064,Charles Sturt (C) - Inner East,
,,405101065,Charles Sturt (C) - Inner West,
,,405101068,Charles Sturt (C) - North-East,
,,405105895,Port Adel. Enfield (C) - Coast,
,,405105896,Port Adel. Enfield (C) - Park,
,,405105897,Port Adel. Enfield (C) - Port,
,,405108411,West Torrens (C) - East,
,,405108414,West Torrens (C) - West,
,,405108899,Unincorp. Western,
,,405150070,Adelaide (C),
,,405150121,Adelaide Hills (DC) - Central,
,,405150124,Adelaide Hills (DC) - Ranges,
,,405150701,Burnside (C) - North-East,
,,405150704,Burnside (C) - South-West,
,,405150911,Campbelltown (C) - East,
,,405150914,Campbelltown (C) - West,
,,405155291,Norw. P'ham St Ptrs (C) - East,
,,405155294,Norw. P'ham St Ptrs (C) - West,
,,405156510,Prospect (C),
,,405157981,Unley (C) - East,
,,405157984,Unley (C) - West,
,,405158260,Walkerville (M),
,,405202601,Holdfast Bay (C) - North,
,,405202604,Holdfast Bay (C) - South,
,,405204061,Marion (C) - Central,
,,405204064,Marion (C) - North,
,,405204065,Marion (C) - South,
,,405204341,Mitcham (C) - Hills,
,,405204344,Mitcham (C) - North-East,
,,405204345,Mitcham (C) - West,
,,405205341,Onkaparinga (C) - Hackham,
,,405205342,Onkaparinga (C) - Hills,
,,405205343,Onkaparinga (C) - Morphett,
,,405205344,Onkaparinga (C) - North Coast,
,,405205345,Onkaparinga (C) - Reservoir,
,,405205346,Onkaparinga (C) - South Coast,
,,405205347,Onkaparinga (C) - Woodcroft,
,,410050311,Barossa (DC) - Angaston,
,,410050314,Barossa (DC) - Barossa,
,,410050315,Barossa (DC) - Tanunda,
,,410053650,Light (RegC),
,,410053920,Mallala (DC),
,,410102750,Kangaroo Island (DC),
,,410150125,Adelaide Hills (DC) - North,
,,410150128,Adelaide Hills (DC) Bal,
,,410154551,Mount Barker (DC) - Central,
,,410154554,Mount Barker (DC) Bal,
,,410200221,Alexandrina (DC) - Coastal,
,,410200224,Alexandrina (DC) - Strathalbyn,
,,410208050,Victor Harbor (C),
,,410208750,Yankalilla (DC),
,,415050430,Barunga West (DC),
,,415051560,Copper Coast (DC),
,,415058831,Yorke Peninsula (DC) - North,
,,415058834,Yorke Peninsula (DC) - South,
,,415058969,Unincorp. Yorke,
,,415101140,Clare and Gilbert Valleys (DC),
,,415102110,Goyder (DC),
,,415108130,Wakefield (DC),
,,420050521,Berri and Barmera (DC) - Barmera,
,,420050524,Berri and Barmera (DC) - Berri,
,,420053791,Loxton Waikerie (DC) - East,
,,420053794,Loxton Waikerie (DC) - West,
,,420054210,Mid Murray (DC),
,,420056671,Renmark Paringa (DC) - Paringa,
,,420056674,Renmark Paringa (DC) - Renmark,
,,420059039,Unincorp. Riverland,
,,420103080,Karoonda East Murray (DC),
,,420105040,Murray Bridge (RC),
,,420107290,Southern Mallee (DC),
,,420107800,The Coorong (DC),
,,420109109,Unincorp. Murray Mallee,
,,425053360,Kingston (DC),
,,425055090,Naracoorte and Lucindale (DC),
,,425056860,Robe (DC),
,,425057630,Tatiara (DC),
,,425102250,Grant (DC),
,,425104620,Mount Gambier (C),
,,425108341,Wattle Range (DC) - East,
,,425108344,Wattle Range (DC) - West,
,,430051190,Cleve (DC),
,,430051750,Elliston (DC),
,,430051960,Franklin Harbour (DC),
,,430053220,Kimba (DC),
,,430053570,Le Hunte (DC),
,,430053710,Lower Eyre Peninsula (DC),
,,430056300,Port Lincoln (C),
,,430057910,Tumby Bay (DC),
,,430059179,Unincorp. Lincoln,
,,430101010,Ceduna (DC),
,,430107490,Streaky Bay (DC),
,,430109249,Unincorp. West Coast,
,,435058540,Whyalla (C),
,,435059389,Unincorp. Whyalla,
,,435155120,Northern Areas (DC),
,,435155400,Orroroo/Carrieton (DC),
,,435155540,Peterborough (DC),
,,435156451,Port Pirie C Dists (M) - City,
,,435156454,Port Pirie C Dists (M) Bal,
,,435159459,Unincorp. Pirie,
,,435201830,Flinders Ranges (DC),
,,435204830,Mount Remarkable (DC),
,,435206090,Port Augusta (C),
,,435209529,Unincorp. Flinders Ranges,
,,435250250,Anangu Pitjantjatjara (AC),
,,435251330,Coober Pedy (DC),
,,435254000,Maralinga Tjarutja (AC),
,,435256970,Roxby Downs (M),
,,435259589,Unincorp. Far North,
,,485019779,Off-Shore Areas & Migratory,
,,505051310,Cambridge (T),
,,505051750,Claremont (T),
,,505052170,Cottesloe (T),
,,505055740,Mosman Park (T),
,,505056580,Nedlands (C),
,,505056930,Peppermint Grove (S),
,,505057081,Perth (C) - Inner,
,,505057082,Perth (C) - Remainder,
,,505057980,Subiaco (C),
,,505058570,Vincent (T),
,,505100350,Bassendean (T),
,,505100420,Bayswater (C),
,,505104200,Kalamunda (S),
,,505106090,Mundaring (S),
,,505108050,Swan (C),
,,505154171,Joondalup (C) - North,
,,505154174,Joondalup (C) - South,
,,505157914,Stirling (C) - Central,
,,505157915,Stirling (C) - Coastal,
,,505157916,Stirling (C) - South-Eastern,
,,505158761,Wanneroo (C) - North-East,
,,505158764,Wanneroo (C) - North-West,
,,505158767,Wanneroo (C) - South,
,,505201820,Cockburn (C),
,,505203150,East Fremantle (T),
,,505203431,Fremantle (C) - Inner,
,,505203432,Fremantle (C) - Remainder,
,,505204830,Kwinana (T),
,,505205320,Melville (C),
,,505207490,Rockingham (C),
,,505250210,Armadale (C),
,,505250490,Belmont (C),
,,505251330,Canning (C),
,,505253780,Gosnells (C),
,,505257700,Serpentine-Jarrahdale (S),
,,505257840,South Perth (C),
,,505258510,Victoria Park (T),
,,510015110,Mandurah (C),
,,510016230,Murray (S),
,,510031190,Bunbury (C),
,,510031401,Capel (S) - Pt A,
,,510032661,Dardanup (S) - Pt A,
,,510033991,Harvey (S) - Pt A,
,,510100630,Boddington (S),
,,510101404,Capel (S) - Pt B,
,,510101890,Collie (S),
,,510102664,Dardanup (S) - Pt B,
,,510102870,Donnybrook-Balingup (S),
,,510103994,Harvey (S) - Pt B,
,,510108820,Waroona (S),
,,510150280,Augusta-Margaret River (S),
,,510151260,Busselton (S),
,,510200770,Boyup Brook (S),
,,510200840,Bridgetown-Greenbushes (S),
,,510205180,Manjimup (S),
,,510206300,Nannup (S),
,,515051080,Broomehill-Tambellup (S),
,,515053640,Gnowangerup (S),
,,515054130,Jerramungup (S),
,,515054340,Katanning (S),
,,515054480,Kent (S),
,,515054550,Kojonup (S),
,,515059380,Woodanilling (S),
,,515100081,Albany (C) - Central,
,,515100084,Albany (C) Bal,
,,515102240,Cranbrook (S),
,,515102730,Denmark (S),
,,515107210,Plantagenet (S),
,,520050910,Brookton (S),
,,520052310,Cuballing (S),
,,520053010,Dumbleyung (S),
,,520056440,Narrogin (T),
,,520056510,Narrogin (S),
,,520057140,Pingelly (S),
,,520058610,Wagin (S),
,,520058680,Wandering (S),
,,520058890,West Arthur (S),
,,520059100,Wickepin (S),
,,520059170,Williams (S),
,,520102100,Corrigin (S),
,,520104620,Kondinin (S),
,,520104760,Kulin (S),
,,520104900,Lake Grace (S),
,,525051680,Chittering (S),
,,525052590,Dandaragan (S),
,,525053570,Gingin (S),
,,525055600,Moora (S),
,,525058540,Victoria Plains (S),
,,525100560,Beverley (S),
,,525102450,Cunderdin (S),
,,525102520,Dalwallinu (S),
,,525102940,Dowerin (S),
,,525103710,Goomalling (S),
,,525104690,Koorda (S),
,,525106732,Northam,
,,525106735,Northam Town,
,,525107350,Quairading (S),
,,525108190,Tammin (S),
,,525108330,Toodyay (S),
,,525109310,Wongan-Ballidu (S),
,,525109450,Wyalkatchem (S),
,,525109730,York (S),
,,525151120,Bruce Rock (S),
,,525154410,Kellerberrin (S),
,,525155460,Merredin (S),
,,525155880,Mount Marshall (S),
,,525155950,Mukinbudin (S),
,,525156370,Narembeen (S),
,,525156860,Nungarin (S),
,,525158400,Trayning (S),
,,525159030,Westonia (S),
,,525159660,Yilgarn (S),
,,530014281,Kalgoorlie/Boulder (C) - Pt A,
,,530051960,Coolgardie (S),
,,530054284,Kalgoorlie/Boulder (C) - Pt B,
,,530054970,Laverton (S),
,,530055040,Leonora (S),
,,530055390,Menzies (S),
,,530056620,Ngaanyatjarraku (S),
,,530103080,Dundas (S),
,,530103290,Esperance (S),
,,530107420,Ravensthorpe (S),
,,535033522,Geraldton,
,,535033524,Greenough - Pt A,
,,535051540,Carnarvon (S),
,,535053360,Exmouth (S),
,,535057770,Shark Bay (S),
,,535058470,Upper Gascoyne (S),
,,535102380,Cue (S),
,,535105250,Meekatharra (S),
,,535105810,Mount Magnet (S),
,,535106160,Murchison (S),
,,535107630,Sandstone (S),
,,535109250,Wiluna (S),
,,535109590,Yalgoo (S),
,,535151470,Carnamah (S),
,,535151610,Chapman Valley (S),
,,535152030,Coorow (S),
,,535153526,Greenough - Pt B,
,,535154060,Irwin (S),
,,535155530,Mingenew (S),
,,535155670,Morawa (S),
,,535156020,Mullewa (S),
,,535156790,Northampton (S),
,,535157000,Perenjori (S),
,,535158260,Three Springs (S),
,,540053220,East Pilbara (S),
,,540057280,Port Hedland (T),
,,540100250,Ashburton (S),
,,540107560,Roebourne (S),
,,545053920,Halls Creek (S),
,,545059520,Wyndham-East Kimberley (S),
,,545100980,Broome (S),
,,545102800,Derby-West Kimberley (S),
,,585019779,Off-Shore Areas & Migratory,
,,605050410,Brighton (M),
,,605051410,Clarence (C),
,,605051511,Derwent Valley (M) - Pt A,
,,605052610,Glenorchy (C),
,,605052811,Hobart (C) - Inner,
,,605052812,Hobart (C) - Remainder,
,,605053611,Kingborough (M) - Pt A,
,,605054811,Sorell (M) - Pt A,
,,610051010,Central Highlands (M),
,,610051512,Derwent Valley (M) - Pt B,
,,610052410,Glamorgan/Spring Bay (M),
,,610053010,Huon Valley (M),
,,610053612,Kingborough (M) - Pt B,
,,610054812,Sorell (M) - Pt B,
,,610055010,Southern Midlands (M),
,,610055210,Tasman (M),
,,615052211,George Town (M) - Pt A,
,,615054011,Launceston (C) - Inner,
,,615054012,Launceston (C) - Pt B,
,,615054211,Meander Valley (M) - Pt A,
,,615054611,Northern Midlands (M) - Pt A,
,,615055811,West Tamar (M) - Pt A,
,,615102212,George Town (M) - Pt B,
,,615104013,Launceston (C) - Pt C,
,,615104212,Meander Valley (M) - Pt B,
,,615104612,Northern Midlands (M) - Pt B,
,,615105812,West Tamar (M) - Pt B,
,,615150210,Break O'Day (M),
,,615151810,Dorset (M),
,,615152010,Flinders (M),
,,620050611,Burnie (C) - Pt A,
,,620050811,Central Coast (M) - Pt A,
,,620051610,Devonport (C),
,,620053811,Latrobe (M) - Pt A,
,,620055411,Waratah/Wynyard (M) - Pt A,
,,620100612,Burnie (C) - Pt B,
,,620100812,Central Coast (M) - Pt B,
,,620101210,Circular Head (M),
,,620103210,Kentish (M),
,,620103410,King Island (M),
,,620103812,Latrobe (M) - Pt B,
,,620105412,Waratah/Wynyard (M) - Pt B,
,,620155610,West Coast (M),
,,685019779,Off-Shore Areas & Migratory,
,,705051004,Alawa,
,,705051008,Anula,
,,705051011,Bayview-Woolner,
,,705051014,Brinkin,
,,705051018,City - Inner,
,,705051024,Coconut Grove,
,,705051028,Fannie Bay,
,,705051034,Jingili,
,,705051038,Karama,
,,705051044,Larrakeyah,
,,705051048,Leanyer,
,,705051052,Lee Point-Leanyer Swamp,
,,705051054,Ludmilla,
,,705051058,Malak,
,,705051064,Marrara,
,,705051068,Millner,
,,705051074,Moil,
,,705051078,Nakara,
,,705051084,Narrows,
,,705051088,Nightcliff,
,,705051094,Parap,
,,705051098,Rapid Creek,
,,705051104,Stuart Park,
,,705051108,The Gardens,
,,705051114,Tiwi,
,,705051118,Wagaman,
,,705051124,Wanguri,
,,705051128,Winnellie,
,,705051134,Wulagi,
,,705051138,City - Remainder,
,,705101169,East Arm,
,,705102802,Bakewell,
,,705102804,Driver,
,,705102806,Durack,
,,705102808,Gray,
,,705102811,Gunn-Palmerston City,
,,705102814,Moulden,
,,705102818,Woodroffe,
,,705102824,Palmerston (C) Bal,
,,705202304,Litchfield (S) - Pt A,
,,705202308,Litchfield (S) - Pt B,
,,710050540,Belyuen (S),
,,710050700,Coomalie (S),
,,710051509,Finniss-Mary,
,,710054560,Wagait (S),
,,710104050,Tiwi Islands (S),
,,710154663,West Arnhem (S) - Jabiru,
,,710154666,West Arnhem (S) Bal,
,,710250419,Alyangula,
,,710251300,East Arnhem (S),
,,710252409,Nhulunbuy,
,,710302200,Katherine (T),
,,710303600,Roper Gulf (S),
,,710304505,Victoria-Daly (S) - Wadeye and OS,
,,710304508,Victoria-Daly (S) Bal,
,,710350422,Barkly (S) - Tennant Creek,
,,710350425,Barkly (S) Bal,
,,710400201,Alice Springs (T) - Charles,
,,710400203,Alice Springs (T) - Heavitree,
,,710400205,Alice Springs (T) - Larapinta,
,,710400207,Alice Springs (T) - Ross,
,,710400208,Alice Springs (T) - Stuart,
,,710400620,Central Desert (S),
,,710402330,MacDonnell (S),
,,710406059,Yulara,
,,785019779,Off-Shore Areas & Migratory,
,,805050089,Acton,
,,805050189,Ainslie,
,,805050639,Braddon,
,,805050909,Campbell,
,,805051449,City,
,,805051889,Dickson,
,,805051989,Downer,
,,805052169,Duntroon,
,,805053609,Hackett,
,,805055049,Kowen,
,,805055229,Lyneham,
,,805055769,Majura,
,,805056389,O'Connor,
,,805057209,Reid,
,,805057479,Russell,
,,805058289,Turner,
,,805058559,Watson,
,,805100279,Aranda,
,,805100459,Belconnen Town Centre,
,,805100549,Belconnen - SSD Bal,
,,805100729,Bruce,
,,805101179,Charnwood,
,,805101629,Cook,
,,805102139,Dunlop,
,,805102259,Evatt,
,,805102619,Florey,
,,805102709,Flynn,
,,805102889,Fraser,
,,805103249,Giralang,
,,805103879,Hawker,
,,805103969,Higgins,
,,805104149,Holt,
,,805104779,Kaleen,
,,805105139,Latham,
,,805105409,McKellar,
,,805105589,Macgregor,
,,805105679,Macquarie,
,,805105949,Melba,
,,805106669,Page,
,,805107569,Scullin,
,,805107659,Spence,
,,805108649,Weetangera,
,,805151269,Chifley,
,,805151719,Curtin,
,,805152439,Farrer,
,,805153069,Garran,
,,805154239,Hughes,
,,805154419,Isaacs,
,,805155319,Lyons,
,,805155859,Mawson,
,,805156489,O'Malley,
,,805156849,Pearce,
,,805156939,Phillip,
,,805158109,Torrens,
,,805201089,Chapman,
,,805202079,Duffy,
,,805202529,Fisher,
,,805204059,Holder,
,,805207389,Rivett,
,,805207749,Stirling,
,,805207839,Stromlo,
,,805208469,Waramanga,
,,805208739,Weston,
,,805208829,Weston Creek-Stromlo - SSD Bal,
,,805250339,Banks,
,,805250609,Bonython,
,,805250819,Calwell,
,,805251359,Chisholm,
,,805251549,Conder,
,,805252349,Fadden,
,,805253159,Gilmore,
,,805253289,Gordon,
,,805253339,Gowrie,
,,805253379,Greenway,
,,805254509,Isabella Plains,
,,805254869,Kambah,
,,805255489,Macarthur,
,,805256129,Monash,
,,805256579,Oxley,
,,805257289,Richardson,
,,805258019,Theodore,
,,805258189,Tuggeranong - SSD Bal,
,,805258379,Wanniassa,
,,805350369,Barton,
,,805351809,Deakin,
,,805352789,Forrest,
,,805352979,Fyshwick,
,,805353429,Griffith,
,,805353789,Harman,
,,805354329,Hume,
,,805354589,Jerrabomberra,
,,805354959,Kingston,
,,805356219,Narrabundah,
,,805356309,Oaks Estate,
,,805356759,Parkes,
,,805357029,Pialligo,
,,805357119,Red Hill,
,,805357929,Symonston,
,,805358919,Yarralumla,
,,805400239,Amaroo,
,,805400589,Bonner,
,,805400939,Casey,
